brand_norm;model_norm;version_norm;model_year;fipe_brand;fipe_model;fipe_code;score;match_source;first_seen;last_seen
peugeot;expert;expert cargo 1.5 diesel mec;2024;peugeot;expert cargo 1.5 turbo diesel;024260-8;0.784;contains;2025-08-25;2025-08-25
peugeot;expert;expert cargo 6.1m 1.5 diesel mec;2024;peugeot;expert cargo 1.5 turbo diesel;024260-8;0.7095;contains;2025-08-25;2025-08-25
peugeot;expert;expert cargo 6.1m 1.5 turbo diesel mec;2024;peugeot;expert cargo 1.5 turbo diesel;024260-8;0.8257;contains;2025-08-31;2025-09-15
peugeot;partner;partner rapid business pack 1.4 evo flex mec;2023;peugeot;partner rapid busin. pack 1.4 flex mec.;024263-2;0.8301;contains;2025-08-31;2025-10-15
peugeot;partner;partner rapid business pack 1.4 evo flex mec;2024;peugeot;partner rapid busin. pack 1.4 flex mec.;024263-2;0.8301;contains;2025-08-25;2025-10-15
peugeot;partner;partner rapid business pack 1.4 flex mec;2023;peugeot;partner rapid busin. pack 1.4 flex mec.;024263-2;0.8877;contains;2025-08-25;2025-08-25
peugeot;partner;partner rapid business pack 1.4 flex mec;2024;peugeot;partner rapid busin. pack 1.4 flex mec.;024263-2;0.8877;contains;2025-08-25;2025-09-15
porsche;cayenne;cayenne e hybrid v6 turbo 3.0 hib aut;2021;porsche;cayenne 3.0 v6 (híbrido);035120-2;0.4709;contains;2025-08-25;2025-09-15
ram;rampage;rampage rebel turbo 4x4 aut 2.0;2024;ram;rampage rebel hurr.4 2.0 tb cd 4x4 aut.;083016-0;0.7874;contains;2025-10-10;2025-10-15
ram;rampage;rampage rebel turbo diesel 4x4 aut 2.0;2024;ram;rampage rebel 2.0 tb cd 4x4 diesel aut.;083015-1;0.8347;contains;2025-09-26;2025-09-26
renault;captur;captur iconic 1.3 tce turbo flex aut;2022;renault;captur iconic 1.3 tb 16v flex 5p aut.;025306-5;0.9189;contains;2025-09-26;2025-10-10
renault;captur;captur intense 1.3 tce turbo flex aut;2022;renault;captur intense 1.3 tb 16v flex 5p aut.;025307-3;0.9198;contains;2025-09-26;2025-10-15
renault;duster;duster iconic 1.3 flex aut;2024;renault;duster iconic 1.3 tb 16v flex aut.;025310-3;0.8877;contains;2025-09-15;2025-09-15
renault;duster;duster iconic 1.6 flex aut;2023;renault;duster iconic 1.6 16v flex aut.;025300-6;1.0;contains;2025-08-25;2025-08-25
renault;duster;duster iconic 1.6 flex aut;2024;renault;duster iconic 1.6 16v flex aut.;025300-6;1.0;contains;2025-08-25;2025-09-15
renault;duster;duster iconic 1.6 sce flex aut;2023;renault;duster iconic 1.6 16v flex aut.;025300-6;0.9037;contains;2025-08-25;2025-10-15
renault;duster;duster iconic 1.6 sce flex aut;2024;renault;duster iconic 1.6 16v flex aut.;025300-6;0.9037;contains;2025-08-25;2025-10-15
renault;duster;duster iconic aut sce 1.6 diesel;2023;renault;duster iconic 1.6 16v flex aut.;025300-6;0.6601;contains;2025-08-25;2025-09-15
renault;duster;duster iconic plus flex aut 1.6;2025;renault;duster iconic plus 1.6 16v flex aut.;025324-3;0.9355;contains;2025-10-06;2025-10-15
renault;duster;duster intense 1.6 flex aut;2023;renault;duster intense 1.6 16v flex aut.;025301-4;1.0;contains;2025-08-25;2025-09-15
renault;duster;duster intense 1.6 flex aut;2024;renault;duster intense 1.6 16v flex aut.;025301-4;1.0;contains;2025-08-25;2025-09-15
renault;duster;duster intense 1.6 flex mec;2023;renault;duster intense 1.6 16v flex mec.;025319-7;1.0;contains;2025-09-15;2025-09-15
renault;duster;duster intense 1.6 flex mec;2024;renault;duster intense 1.6 16v flex mec.;025319-7;1.0;contains;2025-08-25;2025-08-31
renault;duster;duster intense 1.6 sce flex aut;2023;renault;duster intense 1.6 16v flex aut.;025301-4;0.9049;contains;2025-08-31;2025-10-15
renault;duster;duster intense 1.6 sce flex aut;2024;renault;duster intense 1.6 16v flex aut.;025301-4;0.9049;contains;2025-08-31;2025-10-15
renault;duster;duster intense 1.6 sce flex mec;2023;renault;duster intense 1.6 16v flex mec.;025319-7;0.9049;contains;2025-09-15;2025-10-15
renault;duster;duster intense 1.6 sce flex mec;2024;renault;duster intense 1.6 16v flex mec.;025319-7;0.9049;contains;2025-08-31;2025-10-15
renault;duster;duster intense mt 1.6 flex mec;2023;renault;duster intense 1.6 16v flex mec.;025319-7;0.9131;contains;2025-08-25;2025-08-25
renault;duster;duster intense plus flex 1.6 mec;2025;renault;duster intense plus 1.6 16v flex mec.;025325-1;0.9375;contains;2025-08-25;2025-10-15
renault;duster;duster intense plus flex aut 1.6;2024;renault;duster intense plus 1.6 16v flex aut.;025322-7;0.9375;contains;2025-08-25;2025-10-15
renault;duster;duster intense plus flex aut 1.6;2025;renault;duster intense plus 1.6 16v flex aut.;025322-7;0.9375;contains;2025-08-25;2025-10-15
renault;duster;duster oroch dynamique 1.6 sce flex mec;2022;renault;duster oroch dyna. 1.6 flex 16v mec.;025231-0;0.7906;contains;2025-10-06;2025-10-15
renault;duster;duster zen 1.6 flex mec;2023;renault;duster zen 1.6 16v flex mec.;025303-0;1.0;contains;2025-08-25;2025-08-25
renault;duster;duster zen 1.6 sce flex mec;2023;renault;duster zen 1.6 16v flex mec.;025303-0;0.8994;contains;2025-08-31;2025-10-10
renault;duster;duster zen mt sce 1.6 flex mec;2023;renault;duster zen 1.6 16v flex mec.;025303-0;0.8268;contains;2025-08-25;2025-08-25
renault;kangoo;kangoo z e maxi 2 lugares 1.6 eletrico aut;2023;renault;kangoo z.e. maxi furgão (elétrico);025317-0;0.6836;contains;2025-08-25;2025-08-25
renault;kangoo;kangoo z e maxi 2 lugares 1.6 flex mec;2023;renault;kangoo z.e. maxi furgão (elétrico);025317-0;0.5661;contains;2025-08-31;2025-09-15
renault;kangoo;kangoo z e maxi 44kw eletrico aut mec;2023;renault;kangoo z.e. maxi furgão (elétrico);025317-0;0.693;contains;2025-10-06;2025-10-15
renault;kwid;kwid intense 1.0 flex mec;2022;renault;kwid intense 1.0 flex 12v 5p mec.;025267-0;1.0;contains;2025-09-15;2025-09-15
renault;kwid;kwid intense 1.0 flex mec;2023;renault;kwid intense 1.0 flex 12v 5p mec.;025267-0;1.0;contains;2025-08-25;2025-09-15
renault;kwid;kwid intense 1.0 flex mec;2024;renault;kwid intense 1.0 flex 12v 5p mec.;025267-0;1.0;contains;2025-08-25;2025-09-15
renault;kwid;kwid intense 1.0 flex mec;2025;renault;kwid intense 1.0 flex 12v 5p mec.;025267-0;1.0;contains;2025-08-25;2025-08-25
renault;kwid;kwid intense 1.0 sce flex mec;2022;renault;kwid intense 1.0 flex 12v 5p mec.;025267-0;0.9024;contains;2025-08-31;2025-10-10
renault;kwid;kwid intense 1.0 sce flex mec;2023;renault;kwid intense 1.0 flex 12v 5p mec.;025267-0;0.9024;contains;2025-08-31;2025-10-15
renault;kwid;kwid intense 1.0 sce flex mec;2024;renault;kwid intense 1.0 flex 12v 5p mec.;025267-0;0.9024;contains;2025-08-31;2025-10-15
renault;kwid;kwid intense 1.0 sce flex mec;2025;renault;kwid intense 1.0 flex 12v 5p mec.;025267-0;0.9024;contains;2025-08-31;2025-10-15
renault;kwid;kwid outsider 1.0 sce flex mec;2023;renault;kwid outsider 1.0 flex 12v 5p mec.;025279-4;0.9037;contains;2025-09-26;2025-10-15
renault;kwid;kwid zen 1.0 flex mec;2022;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;1.0;contains;2025-08-25;2025-09-15
renault;kwid;kwid zen 1.0 flex mec;2023;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;1.0;contains;2025-08-25;2025-09-15
renault;kwid;kwid zen 1.0 flex mec;2024;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;1.0;contains;2025-08-25;2025-09-15
renault;kwid;kwid zen 1.0 flex mec;2025;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;1.0;contains;2025-08-25;2025-09-15
renault;kwid;kwid zen 1.0 sce flex mec;2020;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;0.8959;contains;2025-10-06;2025-10-15
renault;kwid;kwid zen 1.0 sce flex mec;2022;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;0.8959;contains;2025-08-31;2025-10-15
renault;kwid;kwid zen 1.0 sce flex mec;2023;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;0.8959;contains;2025-08-31;2025-10-15
renault;kwid;kwid zen 1.0 sce flex mec;2024;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;0.8959;contains;2025-08-25;2025-10-15
renault;kwid;kwid zen 1.0 sce flex mec;2025;renault;kwid zen 1.0 flex 12v 5p mec.;025266-2;0.8959;contains;2025-08-25;2025-10-15
renault;logan;logan life 1.0 sce flex mec;2023;renault;logan life flex 1.0 12v 4p mec.;025289-1;0.8194;contains;2025-09-26;2025-10-15
renault;logan;logan zen 1.0 flex mec;2022;renault;logan zen flex 1.0 12v 4p mec.;025290-5;0.9091;contains;2025-08-25;2025-08-25
renault;logan;logan zen 1.0 sce flex mec;2023;renault;logan zen flex 1.0 12v 4p mec.;025290-5;0.8144;contains;2025-09-26;2025-10-15
renault;logan;logan zen 1.0 sce flex mec;2024;renault;logan zen flex 1.0 12v 4p mec.;025290-5;0.8144;contains;2025-10-06;2025-10-15
renault;logan;logan zen 1.0 sce flex mec;2025;renault;logan zen flex 1.0 12v 4p mec.;025290-5;0.8144;contains;2025-10-06;2025-10-15
renault;logan;logan zen 1.6 flex mec;2022;renault;logan zen flex 1.6 16v 4p mec.;025291-3;0.9091;contains;2025-08-25;2025-08-31
renault;logan;logan zen 1.6 sce flex mec;2022;renault;logan zen flex 1.6 16v 4p mec.;025291-3;0.8144;contains;2025-09-26;2025-10-15
renault;master;master extra furgao 13m l3h2 2.3 diesel mec;2023;renault;master 2.3 dci extra furgão 16v diesel;025198-4;0.6631;contains;2025-09-15;2025-09-15
renault;master;master furgao l1h1 8m 2.3 diesel mec;2021;renault;master 2.3 dci furgão 16v diesel;025196-8;0.6125;contains;2025-08-25;2025-10-15
renault;master;master furgao l1h1 8m 2.3 diesel mec;2022;renault;master 2.3 dci furgão 16v diesel;025196-8;0.6125;contains;2025-09-15;2025-10-15
renault;master;master furgao l1h1 8m 2.3 diesel mec;2023;renault;master 2.3 dci furgão 16v diesel;025196-8;0.6125;contains;2025-08-25;2025-09-15
renault;master;master grand furgao 10.8m l2h2 2.3 diesel mec;2023;renault;master 2.3 dci grand furgão16v diesel;025197-6;0.5807;contains;2025-08-31;2025-09-26
renault;master;master minibus executive 16l l3h2 2.3 diesel mec;2023;renault;master 2.3 dci executive longo 16l dies;025205-0;0.6258;contains;2025-10-06;2025-10-15
renault;master;master minibus executive 16l l3h2 2.3 diesel mec;2024;renault;master 2.3 dci executive longo 16l dies;025205-0;0.6258;contains;2025-10-06;2025-10-15
renault;master;master minibus executive l3h2 2.3 diesel mec;2023;renault;master 2.3 dci executive longo 16l dies;025205-0;0.5808;contains;2025-08-25;2025-09-15
renault;master;master minibus executive l3h2 2.3 diesel mec;2024;renault;master 2.3 dci executive longo 16l dies;025205-0;0.5808;contains;2025-08-25;2025-09-15
renault;oroch;duster oroch intense sce mt 1.6 flex mec;2023;renault;oroch intense 1.6 flex 16v mec.;025312-0;0.7497;contains;2025-08-25;2025-09-15
renault;oroch;duster oroch pro sce mt 1.6 flex mec;2023;renault;oroch pro 1.6 flex 16v mec.;025313-8;0.7351;contains;2025-08-25;2025-08-25
renault;oroch;duster oroch pro sce mt 1.6 flex mec;2025;renault;oroch pro 1.6 flex 16v mec.;025313-8;0.7351;contains;2025-08-25;2025-08-25
renault;oroch;oroch intense 1.6 flex mec;2025;renault;oroch intense 1.6 flex 16v mec.;025312-0;1.0;contains;2025-08-25;2025-08-25
renault;oroch;oroch intense 1.6 sce flex mec;2024;renault;oroch intense 1.6 flex 16v mec.;025312-0;0.9037;contains;2025-08-31;2025-10-06
renault;oroch;oroch intense 1.6 sce flex mec;2025;renault;oroch intense 1.6 flex 16v mec.;025312-0;0.9037;contains;2025-08-31;2025-10-15
renault;oroch;oroch pro 1.6 flex mec;2023;renault;oroch pro 1.6 flex 16v mec.;025313-8;1.0;contains;2025-08-25;2025-09-15
renault;oroch;oroch pro 1.6 flex mec;2024;renault;oroch pro 1.6 flex 16v mec.;025313-8;1.0;contains;2025-08-25;2025-08-25
renault;oroch;oroch pro 1.6 sce flex mec;2023;renault;oroch pro 1.6 flex 16v mec.;025313-8;0.8977;contains;2025-08-31;2025-10-15
renault;oroch;oroch pro 1.6 sce flex mec;2024;renault;oroch pro 1.6 flex 16v mec.;025313-8;0.8977;contains;2025-09-15;2025-10-15
renault;oroch;oroch pro 1.6 sce flex mec;2025;renault;oroch pro 1.6 flex 16v mec.;025313-8;0.8977;contains;2025-08-31;2025-10-15
renault;sandero;sandero s edition 1.0 sce flex mec;2023;renault;sandero s edition flex 1.0 12v 5p mec.;025309-0;0.8546;contains;2025-09-15;2025-10-15
renault;sandero;stepway zen mt sce 1.6 flex mec;2021;renault;sandero zen flex 1.6 16v 5p mec.;025285-9;0.5727;contains;2025-08-25;2025-09-15
toyota;corolla;corolla altis 1.8 dohc hibrido hev aut;2024;toyota;corolla altis 1.8 16v aut. (híbrido);002182-2;0.7809;contains;2025-09-15;2025-10-15
toyota;corolla;corolla altis 1.8 dohc hibrido hev aut hib;2023;toyota;corolla altis 1.8 16v aut. (híbrido);002182-2;0.722;contains;2025-09-26;2025-10-15
toyota;corolla;corolla altis premium 1.8 dohc hibrido hev aut;2024;toyota;corolla altis prem. 1.8 aut. (híbrido);002183-0;0.7129;contains;2025-10-10;2025-10-15
toyota;corolla;corolla altis premium 1.8 hibrido aut;2024;toyota;corolla altis 1.8 16v aut. (híbrido);002182-2;0.8182;contains;2025-09-15;2025-09-15
toyota;corolla;corolla altis premium 2.0 dohc flex aut;2021;toyota;corolla altis/a.premiu. 2.0 flex 16v aut;002112-1;0.7713;contains;2025-09-15;2025-09-15
toyota;corolla;corolla altis premium 2.0 dohc flex aut;2023;toyota;corolla altis/a.premiu. 2.0 flex 16v aut;002112-1;0.7713;contains;2025-10-10;2025-10-15
toyota;corolla;corolla altis premium 2.0 dohc flex aut;2024;toyota;corolla altis/a.premiu. 2.0 flex 16v aut;002112-1;0.7713;contains;2025-09-15;2025-10-15
toyota;corolla;corolla gli 2.0 dohc flex aut;2023;toyota;corolla gli 2.0 16v flex aut.;002181-4;0.8922;contains;2025-09-15;2025-09-26
toyota;corolla;corolla gli 2.0 flex aut;2023;toyota;corolla gli 2.0 16v flex aut.;002181-4;1.0;contains;2025-08-25;2025-08-31
toyota;corolla;corolla xei 2.0 dohc flex aut;2022;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.8922;contains;2025-09-26;2025-10-10
toyota;corolla;corolla xei 2.0 dohc flex aut;2023;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.8922;contains;2025-08-31;2025-10-15
toyota;corolla;corolla xei 2.0 dohc flex aut;2024;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.8922;contains;2025-08-31;2025-10-15
toyota;corolla;corolla xei 2.0 flex aut;2022;toyota;corolla xei 2.0 flex 16v aut.;002111-3;1.0;contains;2025-08-25;2025-09-26
toyota;corolla;corolla xei 2.0 flex aut;2023;toyota;corolla xei 2.0 flex 16v aut.;002111-3;1.0;contains;2025-08-25;2025-09-26
toyota;corolla;corolla xei vvt ie aut 2.0 flex;2022;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.7565;contains;2025-08-25;2025-09-15
toyota;corolla;corolla xei vvt ie aut 2.0 flex;2023;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.7565;contains;2025-08-25;2025-09-15
toyota;corolla;corolla xei vvt ie aut 2.0 flex;2024;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.7565;contains;2025-08-25;2025-08-25
toyota;corolla cross;corolla cross xr 2.0 flex aut;2022;toyota;corolla cross xr 2.0 16v flex aut.;002201-2;1.0;contains;2025-09-26;2025-10-15
toyota;corolla cross;corolla cross xr 2.0 flex aut;2023;toyota;corolla cross xr 2.0 16v flex aut.;002201-2;1.0;contains;2025-09-26;2025-10-15
toyota;corolla cross;corolla cross xr 2.0 flex aut;2024;toyota;corolla cross xr 2.0 16v flex aut.;002201-2;1.0;contains;2025-09-15;2025-10-15
toyota;corolla cross;corolla cross xre 2.0 flex aut;2023;toyota;corolla cross xre 2.0 16v flex aut.;002203-9;1.0;contains;2025-09-15;2025-10-10
toyota;corolla cross;corolla cross xre 2.0 flex aut;2024;toyota;corolla cross xre 2.0 16v flex aut.;002203-9;1.0;contains;2025-08-25;2025-10-15
toyota;corolla cross;corolla cross xrv 1.8 hibrido aut;2023;toyota;corolla cross xrv 1.8 16v aut. (híbrido);002200-4;0.9394;contains;2025-08-31;2025-08-31
toyota;corolla cross;corolla cross xrv 1.8 hibrido aut;2024;toyota;corolla cross xrv 1.8 16v aut. (híbrido);002200-4;0.9394;contains;2025-08-25;2025-08-25
toyota;corolla cross;corolla cross xrv 1.8 hibrido aut;2025;toyota;corolla cross xrv 1.8 16v aut. (híbrido);002200-4;0.9394;contains;2025-08-25;2025-08-25
toyota;corolla cross;corolla cross xrv 1.8 hibrido hev aut;2022;toyota;corolla cross xrv 1.8 16v aut. (híbrido);002200-4;0.8626;contains;2025-09-26;2025-10-10
toyota;corolla cross;corolla cross xrv 1.8 hibrido hev aut flex;2023;toyota;corolla cross xrv 1.8 16v aut. (híbrido);002200-4;0.7938;contains;2025-08-31;2025-10-15
toyota;corolla cross;corolla cross xrv 1.8 hibrido hev aut flex;2024;toyota;corolla cross xrv 1.8 16v aut. (híbrido);002200-4;0.7938;contains;2025-08-31;2025-10-15
toyota;corolla cross;corolla cross xrx 1.8 hibrido hev aut;2024;toyota;corolla cross xrx 1.8 16v aut. (híbrido);002204-7;0.8626;contains;2025-09-26;2025-10-06
toyota;corolla cross;corolla cross xrx 1.8 hibrido hev aut;2025;toyota;corolla cross xrx 1.8 16v aut. (híbrido);002204-7;0.8626;contains;2025-09-15;2025-09-15
toyota;corolla cross;corolla cross xrx 1.8 hibrido hev aut flex;2023;toyota;corolla cross xrx 1.8 16v aut. (híbrido);002204-7;0.7938;contains;2025-08-31;2025-08-31
toyota;corolla cross;corolla cross xrx 1.8 hibrido hev aut flex;2024;toyota;corolla cross xrx 1.8 16v aut. (híbrido);002204-7;0.7938;contains;2025-10-15;2025-10-15
toyota;hilux;hilux cd sr 2.8 diesel aut;2024;toyota;hilux cd 4x4 2.8  diesel aut.;002218-7;0.8457;contains;2025-08-25;2025-08-25
toyota;hilux;hilux cd sr 2.8 turbo diesel 4x4 aut;2024;toyota;hilux cd sr 4x4 2.8 tdi diesel aut.;002142-3;0.8181;contains;2025-08-31;2025-10-15
toyota;hilux;hilux cd std 2.8 diesel mec;2023;toyota;hilux cd 4x4 2.8 diesel mec.;002015-0;0.8373;contains;2025-08-25;2025-08-31
toyota;hilux;hilux cd std 2.8 turbo diesel 4x4 mec;2023;toyota;hilux cd 4x4 2.8 diesel mec.;002015-0;0.7821;contains;2025-10-06;2025-10-06
toyota;hilux;hilux cd std 2.8 turbo diesel 4x4 mec;2024;toyota;hilux cd 4x4 2.8 diesel mec.;002015-0;0.7821;contains;2025-08-31;2025-10-15
toyota;hilux;hilux cd std power pack mt 4x4 2.8 diesel mec;2024;toyota;hilux cd 4x4 2.8 diesel mec.;002015-0;0.72;contains;2025-08-25;2025-08-25
toyota;hilux;hilux cs chassi 2.8 turbo diesel 4x4 mec;2024;toyota;hilux chassi 4x4 2.8 tdi diesel mec.;002145-8;0.76;contains;2025-09-15;2025-09-15
toyota;sw4;sw4 diamond 2.8 diesel aut;2023;toyota;hilux sw4 diamond 2.8 tb 4x4 die. aut.;002205-5;0.7381;contains;2025-08-31;2025-08-31
toyota;sw4;sw4 srv 2.7 flex aut;2020;toyota;hilux sw4 srv 4x2 2.7 flex 16v aut.;002160-1;0.7929;contains;2025-08-25;2025-10-10
toyota;yaris;yaris hatchback xl 1.5 flex aut;2023;toyota;yaris xl 1.5 flex 16v 5p aut.;002207-1;0.8432;contains;2025-10-06;2025-10-10
toyota;yaris;yaris hatchback xs 1.5 flex aut;2023;toyota;yaris xs 1.5 flex 16v 5p aut.;002173-3;0.8432;contains;2025-10-15;2025-10-15
toyota;yaris;yaris sedan xl 1.5 flex aut;2023;toyota;yaris xl sedan 1.5 flex 16v 4p aut.;002168-7;0.9444;contains;2025-09-15;2025-10-10
toyota;yaris;yaris sedan xl aut 1.5 flex;2023;toyota;yaris xl sedan 1.5 flex 16v 4p aut.;002168-7;0.8704;contains;2025-08-25;2025-09-15
volkswagen;amarok;amarok cd v6 comfortline aut 4x4 3.0 diesel;2023;vw - volkswagen;amarok comfor. 3.0 v6 tdi 4x4 dies. aut.;005532-8;0.7744;contains;2025-08-25;2025-09-15
volkswagen;amarok;amarok cd v6 highline aut 4x4 3.0 diesel;2023;vw - volkswagen;amarok highline cd 3.0 4x4 tb dies. aut.;005483-6;0.7554;contains;2025-08-25;2025-08-25
volkswagen;amarok;amarok comfortline cd 3.0 diesel aut;2023;vw - volkswagen;amarok comfor. 3.0 v6 tdi 4x4 dies. aut.;005532-8;0.7379;contains;2025-09-15;2025-09-15
volkswagen;amarok;amarok comfortline cd 3.0 v6 tdi turbo diesel 4x4 aut;2023;vw - volkswagen;amarok comfor. 3.0 v6 tdi 4x4 dies. aut.;005532-8;0.8493;contains;2025-08-31;2025-10-15
volkswagen;amarok;amarok extreme cd 3.0 diesel aut;2023;vw - volkswagen;amarok extreme cd 3.0 4x4 tb dies. aut.;005506-9;0.8396;contains;2025-08-25;2025-09-15
volkswagen;amarok;amarok extreme cd 3.0 v6 tdi turbo diesel 4x4 aut;2023;vw - volkswagen;amarok extreme cd 3.0 4x4 tb dies. aut.;005506-9;0.8552;contains;2025-09-15;2025-10-15
volkswagen;amarok;amarok highline cd 3.0 diesel aut;2024;vw - volkswagen;amarok highline cd 3.0 4x4 tb dies. aut.;005483-6;0.8414;contains;2025-08-25;2025-08-25
volkswagen;amarok;amarok highline cd 3.0 v6 tdi turbo diesel 4x4 aut;2023;vw - volkswagen;amarok highline cd 3.0 4x4 tb dies. aut.;005483-6;0.8568;contains;2025-08-31;2025-10-15
volkswagen;amarok;amarok highline cd 3.0 v6 tdi turbo diesel 4x4 aut;2024;vw - volkswagen;amarok highline cd 3.0 4x4 tb dies. aut.;005483-6;0.8568;contains;2025-08-31;2025-10-15
volkswagen;gol;gol 1.0 flex mec;2022;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.8357;contains;2025-08-25;2025-08-25
volkswagen;gol;gol 1.0 flex mec;2023;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.8357;contains;2025-08-25;2025-09-15
volkswagen;gol;gol 1.0 mpi flex mec;2023;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.72;contains;2025-08-31;2025-10-15
volkswagen;gol;gol 1.6 flex mec;2021;vw - volkswagen;gol 1.6 msi flex 8v 5p;005491-7;0.72;contains;2025-09-15;2025-10-15
volkswagen;gol;gol 1.6 flex mec;2022;vw - volkswagen;gol 1.6 msi flex 8v 5p;005491-7;0.72;contains;2025-08-25;2025-10-15
volkswagen;gol;gol 1.6 total flex aut;2022;vw - volkswagen;gol 1.6 msi flex 16v 5p aut.;005502-6;0.7781;contains;2025-10-15;2025-10-15
volkswagen;gol;gol mpi 1.0 flex mec;2021;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.72;contains;2025-08-25;2025-08-25
volkswagen;gol;gol mpi 1.0 flex mec;2022;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.72;contains;2025-08-25;2025-09-15
volkswagen;gol;gol mpi 1.0 flex mec;2023;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.72;contains;2025-08-25;2025-09-15
volkswagen;jetta;jetta comfortline 1.4 tsi totalflex aut flex;2019;vw - volkswagen;jetta comfort. 250 tsi 1.4 flex 16v aut.;005504-2;0.7852;contains;2025-08-31;2025-10-06
volkswagen;jetta;jetta gli 350 2.0 aut;2021;vw - volkswagen;jetta gli 350 tsi 2.0 16v 4p aut.;005517-4;0.8959;contains;2025-09-15;2025-09-15
volkswagen;nivus;nivus comfortline 1.0 200 tsi total flex aut;2022;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.9184;contains;2025-08-31;2025-08-31
volkswagen;nivus;nivus comfortline 1.0 200 tsi total flex aut;2023;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.9184;contains;2025-08-31;2025-10-15
volkswagen;nivus;nivus comfortline 1.0 200 tsi total flex aut;2024;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.9184;contains;2025-08-25;2025-10-15
volkswagen;nivus;nivus comfortline 1.0 flex aut;2022;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.834;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus comfortline 1.0 flex aut;2023;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.834;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus comfortline 1.0 flex aut;2024;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.834;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus comfortline 200 tsi aut 1.0 flex;2024;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.8947;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus highline 1.0 200 tsi total flex aut;2021;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.9155;contains;2025-08-31;2025-10-15
volkswagen;nivus;nivus highline 1.0 200 tsi total flex aut;2022;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.9155;contains;2025-08-31;2025-10-15
volkswagen;nivus;nivus highline 1.0 200 tsi total flex aut;2023;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.9155;contains;2025-08-25;2025-10-15
volkswagen;nivus;nivus highline 1.0 200 tsi total flex aut;2024;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.9155;contains;2025-08-25;2025-10-15
volkswagen;nivus;nivus highline 1.0 flex aut;2021;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8283;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus highline 1.0 flex aut;2022;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8283;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus highline 1.0 flex aut;2023;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8283;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus highline 1.0 flex aut;2024;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8283;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus highline 200 tsi aut 1.0 diesel;2022;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.7683;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus highline 200 tsi aut 1.0 flex;2021;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8857;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus highline 200 tsi aut 1.0 flex;2023;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8857;contains;2025-08-25;2025-09-15
volkswagen;nivus;nivus highline 200 tsi aut 1.0 flex;2024;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8857;contains;2025-08-25;2025-09-15
