"SNV.latitude","SNV.longitude","Min(SNV.SNV_Conces)","Min(SNV.Rodovia)","CountNonNull(SNV.km - SNV)"
-21.192,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","712.01864201273111"
-21.192,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","711.95844195210668"
-21.191,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","711.84807517429522"
-21.191,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","711.82800848742045"
-21.19,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","711.7076083661716"
-21.189,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","711.62734161867229"
-21.189,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","711.57717490148525"
-21.188,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","711.4567747802364"
-21.187,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","711.33637465898755"
-21.186,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","711.18587450742643"
-21.186,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","711.27617459836313"
-21.185,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","711.03537435586543"
-21.185,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","711.11564110336462"
-21.184,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","710.88487420430431"
-21.184,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","710.96514095180351"
-21.183,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","710.73437405274319"
-21.183,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","710.80460745680512"
-21.182,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","710.61397393149434"
-21.181,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","710.45344043649584"
-21.181,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","710.603940588057"
-21.18,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","710.30294028493483"
-21.18,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","710.44340709305845"
-21.179,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","710.17250682024849"
-21.178,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","710.12234010306156"
-21.178,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","710.03204001212487"
-21.177,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","709.9216732343134"
-21.176,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","709.81130645650194"
-21.175,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","709.71097302212786"
-21.174,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","709.6006062443164"
-21.173,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","709.51030615337982"
-21.173,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","709.47017277963016"
-21.172,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","709.33973931494393"
-21.171,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","709.28957259775689"
-21.171,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","709.22937253713246"
-21.17,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","709.119005759321"
-21.169,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","709.00863898150953"
-21.169,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","709.08890572900873"
-21.168,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","708.89827220369807"
-21.167,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","708.527038496514"
-21.167,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","708.58723855713845"
-21.167,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","708.69760533494991"
-21.167,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","708.80797211276138"
-21.166,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","708.34643831464075"
-21.166,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","708.4768717793271"
-21.165,-42.377,"ECOVIAS RIO MINAS","BR-116-MG","708.17587147620486"
-21.165,-42.376,"ECOVIAS RIO MINAS","BR-116-MG","708.18590481964225"
-21.165,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","708.33640497120336"
-21.164,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","707.86483782964535"
-21.164,-42.378,"ECOVIAS RIO MINAS","BR-116-MG","707.93507123370716"
-21.164,-42.377,"ECOVIAS RIO MINAS","BR-116-MG","708.055471354956"
-21.163,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","707.67420430433458"
-21.163,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","707.68423764777208"
-21.163,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","707.8247044558957"
-21.162,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","707.54377083964835"
-21.161,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","707.41333737496211"
-21.161,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","707.48357077902392"
-21.16,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","707.29293725371326"
-21.159,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","707.16250378902691"
-21.159,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","707.28290391027576"
-21.158,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","707.05213701121545"
-21.157,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","706.941770233404"
-21.156,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","706.82137011215514"
-21.155,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","706.7712033949681"
-21.155,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","706.70096999090629"
-21.154,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","706.59060321309482"
-21.153,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","706.48023643528336"
-21.152,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","706.3698696574719"
-21.151,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","706.249469536223"
-21.151,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","706.32973628372235"
-21.15,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","706.13910275841158"
-21.149,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","706.02873598060012"
-21.148,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","705.97856926341308"
-21.148,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","705.8882691724765"
-21.147,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","705.81803576841469"
-21.147,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","705.73776902091538"
-21.146,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","705.6474689299788"
-21.146,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","705.58726886935438"
-21.145,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","705.4869354349803"
-21.145,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","705.44680206123064"
-21.144,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","705.306335253107"
-21.143,-42.378,"ECOVIAS RIO MINAS","BR-116-MG","705.19596847529556"
-21.142,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","705.035434980297"
-21.141,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","704.81470142467413"
-21.141,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","704.91503485904821"
-21.14,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","704.58393452561381"
-21.14,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","704.664201273113"
-21.14,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","704.79463473779936"
-21.139,-42.385,"ECOVIAS RIO MINAS","BR-116-MG","704.3531676265535"
-21.139,-42.384,"ECOVIAS RIO MINAS","BR-116-MG","704.42340103061531"
-21.139,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","704.54380115186416"
-21.138,-42.386,"ECOVIAS RIO MINAS","BR-116-MG","704.17256744468023"
-21.138,-42.385,"ECOVIAS RIO MINAS","BR-116-MG","704.29296756592908"
-21.137,-42.387,"ECOVIAS RIO MINAS","BR-116-MG","704.05216732343138"
-21.137,-42.386,"ECOVIAS RIO MINAS","BR-116-MG","704.142467414368"
-21.136,-42.387,"ECOVIAS RIO MINAS","BR-116-MG","703.94180054561991"
-21.135,-42.387,"ECOVIAS RIO MINAS","BR-116-MG","703.83143376780845"
-21.134,-42.387,"ECOVIAS RIO MINAS","BR-116-MG","703.721066989997"
-21.133,-42.387,"ECOVIAS RIO MINAS","BR-116-MG","703.61070021218552"
-21.132,-42.387,"ECOVIAS RIO MINAS","BR-116-MG","703.49030009093667"
-21.131,-42.387,"ECOVIAS RIO MINAS","BR-116-MG",703.4
-21.131,-42.386,"ECOVIAS RIO MINAS","BR-116-MG","703.36235294117648"
-21.13,-42.386,"ECOVIAS RIO MINAS","BR-116-MG",703.24
-21.13,-42.385,"ECOVIAS RIO MINAS","BR-116-MG","703.22117647058826"
-21.129,-42.385,"ECOVIAS RIO MINAS","BR-116-MG","703.09882352941179"
-21.129,-42.384,"ECOVIAS RIO MINAS","BR-116-MG","703.07058823529417"
-21.128,-42.384,"ECOVIAS RIO MINAS","BR-116-MG","702.94823529411769"
-21.127,-42.384,"ECOVIAS RIO MINAS","BR-116-MG","702.93882352941182"
-21.127,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","702.83529411764709"
-21.126,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","702.70352941176475"
-21.125,-42.383,"ECOVIAS RIO MINAS","BR-116-MG","702.684705882353"
-21.125,-42.382,"ECOVIAS RIO MINAS","BR-116-MG","702.55979899497493"
-21.125,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","702.50954773869353"
-21.124,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","702.37889447236182"
-21.123,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","702.24824120603012"
-21.122,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","702.13768844221113"
-21.121,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","702.027135678392"
-21.12,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","701.91658291457293"
-21.119,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","701.80603015075383"
-21.118,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","701.69547738693473"
-21.117,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","701.57487437185932"
-21.116,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","701.46432160804022"
-21.115,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","701.33366834170852"
-21.114,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","701.20301507537692"
-21.114,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","701.30351758793972"
-21.113,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","701.09246231155782"
-21.112,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","700.97185929648242"
-21.111,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","700.86130653266332"
-21.11,-42.381,"ECOVIAS RIO MINAS","BR-116-MG","700.851256281407"
-21.11,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","700.75075376884422"
-21.109,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","700.63015075376882"
-21.108,-42.38,"ECOVIAS RIO MINAS","BR-116-MG","700.56984924623123"
-21.108,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","700.48944723618092"
-21.107,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","700.36884422110552"
-21.106,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","700.24824120603012"
-21.105,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","700.13768844221113"
-21.104,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","700.01708542713573"
-21.103,-42.379,"ECOVIAS RIO MINAS","BR-116-MG","699.92663316582912"
-21.103,-42.378,"ECOVIAS RIO MINAS","BR-116-MG","699.886432160804"
-21.102,-42.378,"ECOVIAS RIO MINAS","BR-116-MG","699.76582914572862"
-21.101,-42.378,"ECOVIAS RIO MINAS","BR-116-MG","699.71557788944722"
-21.101,-42.377,"ECOVIAS RIO MINAS","BR-116-MG","699.635175879397"
-21.1,-42.377,"ECOVIAS RIO MINAS","BR-116-MG","699.50452261306532"
-21.099,-42.377,"ECOVIAS RIO MINAS","BR-116-MG","699.494472361809"
-21.099,-42.376,"ECOVIAS RIO MINAS","BR-116-MG","699.38391959798992"
-21.098,-42.376,"ECOVIAS RIO MINAS","BR-116-MG","699.28341708542712"
-21.098,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","699.25326633165832"
-21.097,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","699.12261306532662"
-21.096,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","699.08241206030152"
-21.096,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","698.991959798995"
-21.095,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","698.87135678391962"
-21.094,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","698.83115577889453"
-21.094,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","698.76080402010052"
-21.093,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","698.65025125628142"
-21.092,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","698.53969849246232"
-21.091,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","698.42914572864322"
-21.09,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","698.28844221105533"
-21.09,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","698.35879396984922"
-21.089,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","698.14773869346732"
-21.089,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","698.19798994974872"
-21.088,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","698.03718592964822"
-21.087,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","697.92663316582912"
-21.086,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","697.81608040201013"
-21.085,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","697.705527638191"
-21.084,-42.375,"ECOVIAS RIO MINAS","BR-116-MG","697.69547738693473"
-21.084,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","697.59497487437193"
-21.083,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","697.48442211055283"
-21.082,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","697.37386934673373"
-21.081,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","697.26331658291463"
-21.08,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","697.11256281407032"
-21.079,-42.374,"ECOVIAS RIO MINAS","BR-116-MG","697.10251256281413"
-21.079,-42.373,"ECOVIAS RIO MINAS","BR-116-MG","696.97185929648242"
-21.079,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","696.94170854271363"
-21.078,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","696.82110552763822"
-21.077,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","696.71055276381912"
-21.076,-42.372,"ECOVIAS RIO MINAS","BR-116-MG",696.6
-21.075,-42.372,"ECOVIAS RIO MINAS","BR-116-MG","696.54974874371862"
-21.075,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","696.47939698492462"
-21.074,-42.371,"ECOVIAS RIO MINAS","BR-116-MG","696.348743718593"
-21.074,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","696.33869346733673"
-21.073,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","696.208040201005"
-21.072,-42.37,"ECOVIAS RIO MINAS","BR-116-MG","696.15778894472362"
-21.072,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","696.07738693467343"
-21.071,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","695.956783919598"
-21.07,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","695.93668341708542"
-21.07,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","695.82613065326632"
-21.069,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","695.705527638191"
-21.068,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","695.58492462311563"
-21.067,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","695.46432160804022"
-21.067,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","695.45427135678392"
-21.066,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","695.33366834170852"
-21.065,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","695.22311557788953"
-21.065,-42.365,"ECOVIAS RIO MINAS","BR-116-MG","695.21306532663323"
-21.064,-42.365,"ECOVIAS RIO MINAS","BR-116-MG","695.10251256281413"
-21.063,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","694.98190954773872"
-21.063,-42.365,"ECOVIAS RIO MINAS","BR-116-MG","695.09246231155782"
-21.062,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","694.86130653266332"
-21.061,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","694.73065326633173"
-21.061,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","694.851256281407"
-21.06,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","694.61005025125633"
-21.059,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","694.48944723618092"
-21.058,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","694.36884422110552"
-21.057,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","694.25829145728642"
-21.057,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","694.32864321608042"
-21.056,-42.369,"ECOVIAS RIO MINAS","BR-116-MG","694.22814070351762"
-21.056,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","694.14773869346732"
-21.055,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","694.03718592964822"
-21.054,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.92663316582912"
-21.053,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.81608040201013"
-21.052,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.705527638191"
-21.051,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.60502512562812"
-21.05,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.494472361809"
-21.049,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.38391959798992"
-21.048,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.27336683417093"
-21.047,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.16281407035183"
-21.046,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","693.05226130653273"
-21.045,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","692.94170854271363"
-21.044,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","692.83115577889453"
-21.043,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","692.71055276381912"
-21.042,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","692.55979899497493"
-21.041,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","692.54974874371862"
-21.041,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","692.44924623115583"
-21.04,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","692.32864321608042"
-21.04,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","692.40904522613073"
-21.039,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","692.21809045226132"
-21.038,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","692.10753768844222"
-21.037,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","691.99698492462312"
-21.036,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","691.886432160804"
-21.035,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","691.77587939698492"
-21.034,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","691.65527638190952"
-21.033,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","691.61507537688442"
-21.033,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","691.54472361809053"
-21.032,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","691.43417085427143"
-21.031,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","691.30351758793972"
-21.03,-42.365,"ECOVIAS RIO MINAS","BR-116-MG","691.16281407035183"
-21.029,-42.365,"ECOVIAS RIO MINAS","BR-116-MG","691.13266331658292"
-21.029,-42.364,"ECOVIAS RIO MINAS","BR-116-MG","691.03216080402012"
-21.028,-42.364,"ECOVIAS RIO MINAS","BR-116-MG","690.91155778894472"
-21.027,-42.364,"ECOVIAS RIO MINAS","BR-116-MG","690.90150753768842"
-21.027,-42.363,"ECOVIAS RIO MINAS","BR-116-MG","690.79095477386932"
-21.026,-42.363,"ECOVIAS RIO MINAS","BR-116-MG","690.670351758794"
-21.025,-42.363,"ECOVIAS RIO MINAS","BR-116-MG","690.63015075376882"
-21.025,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","690.55979899497493"
-21.024,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","690.43919597989952"
-21.023,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","690.32864321608042"
-21.022,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","690.21809045226132"
-21.021,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","690.13768844221113"
-21.021,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","690.10753768844222"
-21.02,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","689.99698492462312"
-21.019,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","689.886432160804"
-21.018,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","689.77587939698492"
-21.017,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","689.66532663316582"
-21.016,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","689.55477386934672"
-21.016,-42.36,"ECOVIAS RIO MINAS","BR-116-MG","689.54472361809053"
-21.015,-42.36,"ECOVIAS RIO MINAS","BR-116-MG","689.43417085427143"
-21.014,-42.36,"ECOVIAS RIO MINAS","BR-116-MG","689.313567839196"
-21.013,-42.36,"ECOVIAS RIO MINAS","BR-116-MG","689.20301507537692"
-21.012,-42.36,"ECOVIAS RIO MINAS","BR-116-MG","689.08241206030152"
-21.011,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","688.95175879396993"
-21.011,-42.36,"ECOVIAS RIO MINAS","BR-116-MG","689.06231155778892"
-21.01,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","688.83115577889453"
-21.009,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","688.72060301507543"
-21.008,-42.361,"ECOVIAS RIO MINAS","BR-116-MG",688.6
-21.007,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","688.43919597989952"
-21.007,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","688.50954773869353"
-21.006,-42.365,"ECOVIAS RIO MINAS","BR-116-MG","688.13768844221113"
-21.006,-42.364,"ECOVIAS RIO MINAS","BR-116-MG","688.14773869346732"
-21.006,-42.363,"ECOVIAS RIO MINAS","BR-116-MG","688.26834170854272"
-21.006,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","688.38894472361812"
-21.005,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","687.86633165829153"
-21.005,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","687.91658291457293"
-21.005,-42.365,"ECOVIAS RIO MINAS","BR-116-MG","688.027135678392"
-21.004,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","687.73567839195982"
-21.003,-42.368,"ECOVIAS RIO MINAS","BR-116-MG","687.69547738693473"
-21.003,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","687.62512562814072"
-21.002,-42.367,"ECOVIAS RIO MINAS","BR-116-MG","687.47437185929653"
-21.001,-42.366,"ECOVIAS RIO MINAS","BR-116-MG","687.32361809045233"
-21,-42.365,"ECOVIAS RIO MINAS","BR-116-MG","687.172864321608"
-21,-42.364,"ECOVIAS RIO MINAS","BR-116-MG","687.16281407035183"
-20.999,-42.364,"ECOVIAS RIO MINAS","BR-116-MG","687.01206030150752"
-20.998,-42.363,"ECOVIAS RIO MINAS","BR-116-MG","686.86130653266332"
-20.998,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","686.851256281407"
-20.997,-42.362,"ECOVIAS RIO MINAS","BR-116-MG","686.71055276381912"
-20.997,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","686.70050251256282"
-20.996,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","686.56984924623123"
-20.995,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","686.45929648241213"
-20.994,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","686.348743718593"
-20.993,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","686.23819095477393"
-20.992,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","686.12763819095483"
-20.991,-42.361,"ECOVIAS RIO MINAS","BR-116-MG","686.07738693467343"
-20.991,-42.36,"ECOVIAS RIO MINAS","BR-116-MG","685.97688442211052"
-20.99,-42.36,"ECOVIAS RIO MINAS","BR-116-MG","685.91658291457293"
-20.99,-42.359,"ECOVIAS RIO MINAS","BR-116-MG","685.81608040201013"
-20.989,-42.359,"ECOVIAS RIO MINAS","BR-116-MG","685.77587939698492"
-20.989,-42.358,"ECOVIAS RIO MINAS","BR-116-MG","685.65527638190952"
-20.988,-42.358,"ECOVIAS RIO MINAS","BR-116-MG","685.62512562814072"
-20.988,-42.357,"ECOVIAS RIO MINAS","BR-116-MG","685.48442211055283"
-20.987,-42.357,"ECOVIAS RIO MINAS","BR-116-MG","685.47437185929653"
-20.987,-42.356,"ECOVIAS RIO MINAS","BR-116-MG","685.34371859296482"
-20.986,-42.356,"ECOVIAS RIO MINAS","BR-116-MG","685.29346733668342"
-20.986,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","685.22311557788953"
-20.985,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","685.11256281407032"
-20.984,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","685.00201005025133"
-20.983,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.89145728643223"
-20.982,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.78090452261313"
-20.981,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.670351758794"
-20.98,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.55979899497493"
-20.979,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.44924623115583"
-20.978,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.33869346733673"
-20.977,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.22814070351762"
-20.976,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.11758793969852"
-20.975,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","684.00703517587942"
-20.974,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","683.89648241206032"
-20.973,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","683.79597989949752"
-20.972,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","683.68542713567842"
-20.971,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","683.564824120603"
-20.97,-42.355,"ECOVIAS RIO MINAS","BR-116-MG","683.47437185929653"
-20.97,-42.354,"ECOVIAS RIO MINAS","BR-116-MG","683.42412060301513"
-20.969,-42.354,"ECOVIAS RIO MINAS","BR-116-MG","683.30351758793972"
-20.969,-42.353,"ECOVIAS RIO MINAS","BR-116-MG","683.29346733668342"
-20.968,-42.353,"ECOVIAS RIO MINAS","BR-116-MG","683.15276381909553"
-20.967,-42.353,"ECOVIAS RIO MINAS","BR-116-MG","683.11256281407032"
-20.967,-42.352,"ECOVIAS RIO MINAS","BR-116-MG","683.03216080402012"
-20.966,-42.352,"ECOVIAS RIO MINAS","BR-116-MG","682.921608040201"
-20.965,-42.352,"ECOVIAS RIO MINAS","BR-116-MG","682.81105527638192"
-20.964,-42.352,"ECOVIAS RIO MINAS","BR-116-MG","682.70050251256282"
